WT,QP,2010,TONNE,3,23299.6
WT,QP,2011,TONNE,3,25288
WT,QP,2012,TONNE,3,27246
WT,QP,2013,TONNE,3,37589.1
WT,QP,2014,TONNE,3,29442.1
WT,QP,2015,TONNE,3,27647.4
WT,QP,2016,TONNE,3,32139.9
WT,QP,2017,TONNE,3,30377.3
WT,QP,2018,TONNE,3,32201.1
WT,QP,2019,TONNE,3,32347.9
WT,QP,2020,TONNE,3,32635.538
WT,QP,2021,TONNE,3,33098.503
WT,QP,2022,TONNE,3,33154.342
WT,QP,2023,TONNE,3,33257.16
WT,QP,2024,TONNE,3,33488.605
WT,QP,2025,TONNE,3,33778.979
WT,QP,2026,TONNE,3,34077.603
WT,QP,2027,TONNE,3,34316.293
WT,QP,2028,TONNE,3,34578.994
WT,QP,2029,TONNE,3,34862.678
WT,IM,2010,TONNE,3,68
WT,IM,2011,TONNE,3,78.4
WT,IM,2012,TONNE,3,73.8
WT,IM,2013,TONNE,3,55
WT,IM,2014,TONNE,3,88.2
WT,IM,2015,TONNE,3,108.6
WT,IM,2016,TONNE,3,109.6
WT,IM,2017,TONNE,3,82.1
WT,IM,2018,TONNE,3,118.9
WT,IM,2019,TONNE,3,120
WT,IM,2020,TONNE,3,115
WT,IM,2021,TONNE,3,111.82
WT,IM,2022,TONNE,3,111.82
WT,IM,2023,TONNE,3,111.82
WT,IM,2024,TONNE,3,111.82
WT,IM,2025,TONNE,3,111.82
WT,IM,2026,TONNE,3,111.82
WT,IM,2027,TONNE,3,111.82
WT,IM,2028,TONNE,3,111.82
WT,IM,2029,TONNE,3,111.82
WT,QC,2010,TONNE,3,7567
WT,QC,2011,TONNE,3,9294.5
WT,QC,2012,TONNE,3,8561.6
WT,QC,2013,TONNE,3,8862.3
WT,QC,2014,TONNE,3,8870.5
WT,QC,2015,TONNE,3,7973.4
WT,QC,2016,TONNE,3,10341.1
WT,QC,2017,TONNE,3,8999.4
WT,QC,2018,TONNE,3,8453.633
WT,QC,2019,TONNE,3,8723.708
WT,QC,2020,TONNE,3,8961.969
WT,QC,2021,TONNE,3,9260.774
WT,QC,2022,TONNE,3,9334.983
WT,QC,2023,TONNE,3,9371.889
WT,QC,2024,TONNE,3,9428.761
WT,QC,2025,TONNE,3,9491.643
WT,QC,2026,TONNE,3,9552.523
WT,QC,2027,TONNE,3,9611.265
WT,QC,2028,TONNE,3,9671.312
WT,QC,2029,TONNE,3,9733.02
WT,EX,2010,TONNE,3,16183.8
WT,EX,2011,TONNE,3,17499.6
WT,EX,2012,TONNE,3,19578
WT,EX,2013,TONNE,3,23496.4
WT,EX,2014,TONNE,3,23956.8
WT,EX,2015,TONNE,3,21704.9
WT,EX,2016,TONNE,3,20155.5
WT,EX,2017,TONNE,3,21912.4
WT,EX,2018,TONNE,3,24428.867
WT,EX,2019,TONNE,3,23810.492
WT,EX,2020,TONNE,3,23606.623
WT,EX,2021,TONNE,3,23792.997
WT,EX,2022,TONNE,3,23956.112
WT,EX,2023,TONNE,3,24051.067
WT,EX,2024,TONNE,3,24128.314
WT,EX,2025,TONNE,3,24368.027
WT,EX,2026,TONNE,3,24603.632
WT,EX,2027,TONNE,3,24789.415
WT,EX,2028,TONNE,3,25000.615
WT,EX,2029,TONNE,3,25217.043
WT,AH,2010,HA,3,8296.1
WT,AH,2011,HA,3,8552.5
WT,AH,2012,HA,3,9479.1
WT,AH,2013,HA,3,10447.2
WT,AH,2014,HA,3,9553.5
WT,AH,2015,HA,3,9558.3
WT,AH,2016,HA,3,8976.3
WT,AH,2017,HA,3,8983.3
WT,AH,2018,HA,3,9880.9
WT,AH,2019,HA,3,9662.727
WT,AH,2020,HA,3,9802.274
WT,AH,2021,HA,3,9840.666
WT,AH,2022,HA,3,9762.045
WT,AH,2023,HA,3,9695.741
WT,AH,2024,HA,3,9664.824
WT,AH,2025,HA,3,9651.9
WT,AH,2026,HA,3,9640.48
WT,AH,2027,HA,3,9611.62
WT,AH,2028,HA,3,9589.265
WT,AH,2029,HA,3,9571.943
WT,FE,2010,TONNE,3,3056.7
WT,FE,2011,TONNE,3,4554.7
WT,FE,2012,TONNE,3,3968.1
WT,FE,2013,TONNE,3,4206.7
WT,FE,2014,TONNE,3,4401.6
WT,FE,2015,TONNE,3,3491.4
WT,FE,2016,TONNE,3,5971.4
WT,FE,2017,TONNE,3,4564.3
WT,FE,2018,TONNE,3,4052.7
WT,FE,2019,TONNE,3,4362.8
WT,FE,2020,TONNE,3,4474.954
WT,FE,2021,TONNE,3,4575.976
WT,FE,2022,TONNE,3,4648.775
WT,FE,2023,TONNE,3,4683.415
WT,FE,2024,TONNE,3,4737.096
WT,FE,2025,TONNE,3,4796.397
WT,FE,2026,TONNE,3,4854.068
WT,FE,2027,TONNE,3,4909.068
WT,FE,2028,TONNE,3,4964.227
WT,FE,2029,TONNE,3,5019.891
WT,FO,2010,TONNE,3,2793.7
WT,FO,2011,TONNE,3,2723.8
WT,FO,2012,TONNE,3,2734.5
WT,FO,2013,TONNE,3,2783.9
WT,FO,2014,TONNE,3,2675.5
WT,FO,2015,TONNE,3,2854.5
WT,FO,2016,TONNE,3,2706.2
WT,FO,2017,TONNE,3,2850
WT,FO,2018,TONNE,3,3015
WT,FO,2019,TONNE,3,3020
WT,FO,2020,TONNE,3,2967.704
WT,FO,2021,TONNE,3,2981.119
WT,FO,2022,TONNE,3,2994.415
WT,FO,2023,TONNE,3,3006.479
WT,FO,2024,TONNE,3,3019.1
WT,FO,2025,TONNE,3,3031.251
WT,FO,2026,TONNE,3,3042.574
WT,FO,2027,TONNE,3,3053.602
WT,FO,2028,TONNE,3,3064.301
WT,FO,2029,TONNE,3,3074.624
WT,YLD,2010,TONNE_HA,0,2.809
WT,YLD,2011,TONNE_HA,0,2.957
WT,YLD,2012,TONNE_HA,0,2.874
WT,YLD,2013,TONNE_HA,0,3.598
WT,YLD,2014,TONNE_HA,0,3.082
WT,YLD,2015,TONNE_HA,0,2.893
WT,YLD,2016,TONNE_HA,0,3.581
